Signature,CreatorWallet,LaunchTimestamp,InitialLiquidity,Buyers10s,Buyers30s,Buyers5m,MaxPriceAchievedPct,TimeAtMaxPriceSec,TradeResult,Profit_SOL,RunningTotal_SOL
3xpKhk7ePNzFfKDuzVKdzjv1tpqaU6rXdwyAadSm2gKB6or39SzFYghkMconQzcSeS9EvBHLjKzWtqSuKEwDF7nF,[object Object],2025-05-20T14:45:21.000Z,4,8,24,27,305,256,Moonshot (Win),0.2,18.150000000000006
3ZW4wRMkceBbgQvBj9XqvFyNWubrm5nwmwK2BPbSC3tSMPn3Kr7QbJ8SfEuaGHsiAL4koZy88yZrmmnEAdiyNg3q,[object Object],2025-05-20T14:45:21.000Z,66,3,18,85,418,153,Skipped,0,18.150000000000006
4HDJn33hXkjudpMw8kekdpmhhmLXiUHg76E4sFEFrq6RuX4A7Q7Jgue4rsJEJqhHnM2HxqU7o4Kz6HYBZprRyhWr,[object Object],2025-05-20T14:45:21.000Z,53,4,4,92,482,115,Skipped,0,18.150000000000006
AGxdxhb7QF7YnXT1P4NEaXNkQfRzQWW6FqfyE4RLdMJi33FxyrCsiUDjAmHDFT9ye8D4yrEjUbrttA8fodbADkM,[object Object],2025-05-20T14:45:21.000Z,79,6,25,31,415,252,Moonshot (Win),0.2,18.350000000000005
3HsqPhKNcryd7Rum3uSZvzfftqQowddQAEt9LnfWLf4uh5HpiWYYUG3PcU76VBKuu9UjBwdi2sC2WuqQzBKaByw7,[object Object],2025-05-20T14:45:21.000Z,7,4,9,31,17,70,Skipped,0,18.350000000000005
5E3pSWmT6b41xeZGCpaLfRMCeCgVVgmrBa2fYj5Hpu2EhAvm4zPNUgbHqHHCWVcjqZXNoU2FmMCN4CK8x2Rw1DAr,[object Object],2025-05-20T14:45:21.000Z,37,6,5,25,494,39,Partial Exit (Win),0.05,18.400000000000006
dhzxTw1BW1dFu6vxCJcKKnJmHSjoVAdWEJcTYUJ7orqEyhnvscwWW73Qq5bY2EC7P6BArcC9hRFpbXdNctjRvEb,[object Object],2025-05-20T14:45:21.000Z,57,7,22,37,340,192,Moonshot (Win),0.2,18.600000000000005
5MDxKfs6EurW6MdgLd6cLsJzs2ZxyVdSfsP2G1BSsSEGHJJGkewgFz9ykPvq8kuMuJoNikhB4zJzxemNM7Vz2uzR,[object Object],2025-05-20T14:45:21.000Z,71,1,11,37,117,298,Skipped,0,18.600000000000005
5gnpL2B8cBM2sJfoFna6sRwTYvFTGhjuHac4M6w48nB1zJSE1akvE2emRCLhWxBxsaM9t1eKWvz3kodiELb1x6w5,[object Object],2025-05-20T14:45:21.000Z,28,4,12,67,154,79,Skipped,0,18.600000000000005
2z2Pa2RR27s7d7RhQjcdVmrz53RFXUVDCJJZJk6z2yxtxKbnp3761YoZBzUsLRXvFqB41SvUtAb4nmxNZgbAKdCT,[object Object],2025-05-20T14:45:21.000Z,68,2,26,74,50,147,Skipped,0,18.600000000000005
hb9jgbMQDfnSrsSMQHksVbodD5NjmpBp8Q1msY7rtVtVTgGP8PChArutACeKdBELPvwM5Ey24eiUXoQRWsjsHpj,[object Object],2025-05-20T14:45:21.000Z,87,0,14,94,491,258,Skipped,0,18.600000000000005
bYdVWCno2zpFm55gL6P7aQk4F54DHwjRadZuJoS4Tw12tXxhuoy992E7pTJdYSdazk3zf6beC6WpUq1zf99uQvm,[object Object],2025-05-20T14:45:21.000Z,93,0,3,91,416,107,Skipped,0,18.600000000000005
3jiaRDg1mS7w6EipbXppMfRKZiJU5warKQUXvmh5sgRkwRaZN8GfozCxa3bXWTUNPfXWk8NYwCrMVqSJNgFHictf,[object Object],2025-05-20T14:45:21.000Z,88,6,15,58,36,82,Partial Exit (Win),0.05,18.650000000000006
4WLBHwYDvjvbaNsDWuWNj7Z9CHQ7aS2E1iLwaJdVSTLQaPTeDCYmgW7EV4eFDTv4EM34evBUDxR5k252Mz6xJK5U,[object Object],2025-05-20T14:45:21.000Z,0,6,29,35,361,9,Partial Exit (Win),0.05,18.700000000000006
3Cy9Q4owsiW2pvKAySfExaExNNjb9DafuRemtPJZzSA6e47ReY1ezDWX9RMj8737QwW1Lme4k5ZR3myTPzFQ8pgK,[object Object],2025-05-20T14:45:21.000Z,52,6,4,35,459,213,Moonshot (Win),0.2,18.900000000000006
5djXdNemMCP8SJK4qYnCUSbGRvJtbvsPPQzMtWo5dqQvT4YQTTdFqyAx5NB4kMFrBfBRhXKY7m3qitSkNYXcmJt4,[object Object],2025-05-20T14:45:21.000Z,8,4,19,95,75,78,Skipped,0,18.900000000000006
2TpsY8BSt2ZVKjiBtxPeECkxMPCquqPvPcz4yipSadLVgfgd9bxvgJsSGLDMkEXq7NxQRYqeS89yAf516Re2j8X1,[object Object],2025-05-20T14:45:21.000Z,79,8,22,11,497,111,Moonshot (Win),0.2,19.100000000000005
ZZEPoL83BypJ3vtwq5W233dCyH88jBGjq8rH2FdW2hD7sNa1GQfgkHaezquq7ZLQyZTKqQ6EwwiVf2sB43xvA9y,[object Object],2025-05-20T14:45:21.000Z,80,4,13,70,230,32,Skipped,0,19.100000000000005
4bgAxiDrtn1UtU9xrAQoPzEdfX2hUz4XoiRgdndHhW1B9HqeFkwUJ2SzpGBWvUyBjWbdeVw4aEZsLNmXcXY9tpxc,[object Object],2025-05-20T14:45:21.000Z,84,0,6,28,272,242,Skipped,0,19.100000000000005
SMRb1dGZif6tKS2R9NAUNc5WnbyhzTdj1d25z97YFNbz2EnpFsV2eny7ATjvFJtk6nCr4D2tG5uBeia6KbcKbcQ,[object Object],2025-05-20T14:45:21.000Z,43,2,11,70,285,172,Skipped,0,19.100000000000005
3AiAaqz4EoKCQvzgjLwhthvVTv3ejbHy344GEazcpcxTijrBhX5c7zvh3DFZTpkJNNzfpzbSqtJwNBQoJkubwUgU,[object Object],2025-05-20T14:45:21.000Z,39,6,2,35,227,9,Partial Exit (Win),0.05,19.150000000000006
4vewX3j62Bcgn6QGczdTr8MQspFUa8Jx3fwLFRKhtuHBnECbeQarR6H5W3RZhSfR4F1zFo5JNBYWwDcUX9KKhYA5,[object Object],2025-05-20T14:45:21.000Z,31,4,10,2,318,269,Skipped,0,19.150000000000006
3AgonJe68JAndSubvprwqeuaq4wN7Nt5r3WEPkXUxcoFPxBgiwHqbJB6XHFgyL8Tap9FJLRu6tpxFDvrE7BkpTJy,[object Object],2025-05-20T14:45:21.000Z,24,6,14,63,50,132,Partial Exit (Win),0.05,19.200000000000006
2eqXiRNkPCkTqZJ58VSiv94UG7yfvJQdnmqcZWGo3WbaBt521JSQKXrxpX6rVYFLv9u9PbXaw6izYZUJ42NNGuUJ,[object Object],2025-05-20T14:45:21.000Z,54,7,29,63,448,131,Moonshot (Win),0.2,19.400000000000006
4NKHaEpZ3UixzvJ2rjrpN7rNF74hvgDE9dx4hwbjepCecwn8BJNMCXwNKMCburUUYdKWYAqVo3Zn5yELTHeaZmWR,[object Object],2025-05-20T14:45:21.000Z,89,6,17,98,459,159,Moonshot (Win),0.2,19.600000000000005
4aFzMp7AZVFVs2qCVbKCQDfD3ZdXMVStxHejNdNivDEkpS1FsEDPMF7VsmFhRKwqS9uJuaB6nQb2NX3BkWE9KgsF,[object Object],2025-05-20T14:45:21.000Z,33,3,8,74,495,188,Skipped,0,19.600000000000005
4m9Jhe9DB7sr7PpnRraFHC6XQ4JHt25BYZr5BQafe2k8aLjiZ2cJdBdkuMtbbTWmK7tEp7pV7JX2MjNMnopii2xK,[object Object],2025-05-20T14:45:20.000Z,17,1,20,40,401,194,Skipped,0,19.600000000000005
4RkYhkGTFt6XRGACssemw25x4sr2cU1SHxVTqjU4aio9j9ugcLQ5KfnAMB91orj2St8hNyn1iHta4mVMWHnGffrP,[object Object],2025-05-20T14:45:20.000Z,36,9,5,71,389,58,Partial Exit (Win),0.05,19.650000000000006
3XAcTvGeok7P7XDAuchd6Z5qS2XcP2q35fb9aUj9MuCH9H4EUJemjVkjmWAWi7NPjPY9ZpnPVujZ3eWYoso9fmPn,[object Object],2025-05-20T14:45:20.000Z,13,3,1,25,131,230,Skipped,0,19.650000000000006
4GwvgUCQeZkuNnCCSi6FZ9VEFGfi5jWpGEkQKmJBWJzsPTf6amhYPLxEv5cgGPt2vRYGhfKEvJgBhrWjFZy4v3Kr,[object Object],2025-05-20T14:45:20.000Z,0,9,26,21,281,71,Moonshot (Win),0.2,19.850000000000005
3RzwSKZXdH1odec1dJdZPuoBAeMkcsrUHZgFixRemcFwUNTWia1Toi31crFhtkLs4EvJvb6pn4oJaeU5vxeFRVPc,[object Object],2025-05-20T14:45:20.000Z,65,2,13,71,411,94,Skipped,0,19.850000000000005
3XYKyH2AyLovFwSUVMiVXHdH3nMqP4bYXsxTR6pexPNNiZ3M7b9bjUgLquTyT5y8QBdp54fWSzjZeGqm6A75gEwS,[object Object],2025-05-20T14:45:20.000Z,79,0,4,58,279,248,Skipped,0,19.850000000000005
5qCBTCjvQnGx5GmoitcPdmtbf7Bj1YWBbbMpMS7hyTo1V7EzLsKimMs5vnDVztamQVQMnN14qK26muNZVSXzUemS,[object Object],2025-05-20T14:45:20.000Z,48,3,2,68,131,69,Skipped,0,19.850000000000005
27hD4r8C9gssGvYtofaTmkbiSE1EsACmEg6LDNJHJcHjkMPbhmNUY4nyGzTKYtC7GPB7zLCgVnzm1LrhcWpfHLV1,[object Object],2025-05-20T14:45:20.000Z,16,1,2,42,326,133,Skipped,0,19.850000000000005
2e9MMoKogYoi61AniRJbNjHhCBnR7Q6DYgqVQBUmXwR37pPEYJv2djJt2HsrALYtUmR5ewdqQqNnsGSuiBy8DMke,[object Object],2025-05-20T14:45:20.000Z,99,2,11,82,415,154,Skipped,0,19.850000000000005
62rXS75UbFGL9CMNeuH58eaepXbdnX1MtfVsaEadPG9jFuX86XdFU9LjjUWsPSTViYhtgvKjWHLzQi9hKaKi5Qzr,[object Object],2025-05-20T14:45:20.000Z,5,0,16,97,439,164,Skipped,0,19.850000000000005
4F5iQQNaSQ6aR68eDntFC7yWtb3hcFLePX8kWNqt3o1MZ5eGQK7b9iEoeWc4FKKqe2pKC4KpP4gfyKtg2ihZYjVi,[object Object],2025-05-20T14:45:20.000Z,75,4,23,77,295,119,Skipped,0,19.850000000000005
4jiUrk3bcs91XWdDrpabePhmAqSRxYfRh2zSgeZRRxrPveQprivXHWZL2BvH6Lv8u9yrrM8YBbyWh2su7JtgAMKg,[object Object],2025-05-20T14:45:20.000Z,91,8,8,4,262,264,Moonshot (Win),0.2,20.050000000000004
3bxh7WvhcRAc4Y37v4vjTSLxudhEhVzQLaAxBALzt9ZYE156JHw3hY2cBwcG74ei49crbF1zfxfGnfCgZEFMm24,[object Object],2025-05-20T14:45:20.000Z,44,9,2,32,177,167,Partial Exit (Win),0.05,20.100000000000005
3wsKfd4fCP6i4sZUwfNjzTRMNoQW92Z5BAcQ4G4jRiqaSY9XosPZ3aNLyvdQjsdmPtTHm7ERR9Avqh1R4Vmye6vE,[object Object],2025-05-20T14:45:20.000Z,95,0,21,66,196,172,Skipped,0,20.100000000000005
ToSi1EpAdcT1KsPTRQ3uAadbGSZWeNSZLdFLTuiTqNfWNFzTyt8nsSXeHoK9Xnabrrg1YXUBsseTy7iBMkYUwo1,[object Object],2025-05-20T14:45:20.000Z,41,5,18,3,93,134,Partial Exit (Win),0.05,20.150000000000006
464tiupD9QBEYMnJ9evCKPbPDJ4p3TgostWMEwS8wD7uhGPn8vH2vKDRQwvhPnLXXTTidRApDKvPrUtbE4GYfAnH,[object Object],2025-05-20T14:45:20.000Z,88,6,28,34,414,253,Moonshot (Win),0.2,20.350000000000005
4UT8ugC1KWH7exLePBQaVchaN3EB3DK83GxDQK6bhsdm7tLqZUY1yZFuR4v4tf7bjKnbi3wydrdxKB2xTB39tKB7,[object Object],2025-05-20T14:45:20.000Z,41,2,28,25,389,207,Skipped,0,20.350000000000005
22hBmc44Qm4c5Jk33GBcDFE3yPd6tchdio7ceau7aWX9a5TXDqe5rrQQLFzthaNsDzBeJZunyUczsmzzFozW6R5D,[object Object],2025-05-20T14:45:20.000Z,45,5,5,80,204,161,Moonshot (Win),0.2,20.550000000000004
3Bp5NQ9W8tVyBuvSrhyWFuy26PJVQn4QLCfn22936gSJhcBHaQriUgjG5JxUmag88uVqVVzb8cZHu6sqY3DKBdDD,[object Object],2025-05-20T14:45:20.000Z,10,0,2,7,79,23,Skipped,0,20.550000000000004
3vgJrkkr2uqzZ5s6bZ9nd5R4n1CcPXdQ4PaodVK2gAebpWi1PQfaZYANNosptVscW7Ra4nZvXyXULXNaWd7qcqsx,[object Object],2025-05-20T14:45:20.000Z,43,2,17,50,419,119,Skipped,0,20.550000000000004
43e3rfHXTWSK3n8oURCmoU8XZxH9ZeBspNFRjfok4hbwnvM2dYZYxyLk3GhpjrEukFKXPWcJBzGxkcNJtkAF29uu,[object Object],2025-05-20T14:45:20.000Z,90,4,22,50,318,74,Skipped,0,20.550000000000004
57FTQegnXq7KMRFoMcQsSfNbnpogyuDK6sRMfrMNHAttfyUe4fAZyZbLyEwwiiV8uH8PuUUuatp3DGovNeibrfC4,[object Object],2025-05-20T14:45:20.000Z,74,5,8,14,209,150,Moonshot (Win),0.2,20.750000000000004
41LywvpHpYrhueGr7tgG544hFAsjiJWsjpCQ9VSXArkUVwkF2pKFLSTzLU4BLMeAqK4iTEau8Gx7Gcgp8VLtetix,[object Object],2025-05-20T14:45:20.000Z,76,0,2,14,443,225,Skipped,0,20.750000000000004
2Q3RFsZwz3L8KqoRKMGKcmziPh1fi1QGddpqHUDt3W6Xh36dU8Eq6wnxdyrmic5E6Bwqt1VUi8U8XncGbAbtbebc,[object Object],2025-05-20T14:45:20.000Z,27,6,13,22,350,78,Moonshot (Win),0.2,20.950000000000003
54yxzK4xpuLQpTveefXbxc8s1JEVWfkE1vwqnjsQPeiXhgeZusfhbKj3vDHJkqPwapZWC6i2fzFidrmGU9FK3XhD,[object Object],2025-05-20T14:45:20.000Z,61,5,12,3,428,280,Moonshot (Win),0.2,21.150000000000002
83byRb2wbc9jkeqLLLboE4gwHnTunrm7fZzz6QNi48qoFoxfE9DtLe4jcpwHbVrpEp4wSnBxUKEDL3kYciWnYXb,[object Object],2025-05-20T14:45:20.000Z,46,5,11,11,62,184,Partial Exit (Win),0.05,21.200000000000003
4hmK4DhwB6pW6yRmFt7XaL9nFGnuYRaCEsSWGSNzCQF1J4qMuetoVvKgNbe8zdXUC9jd4XSYxzLKEccBNd1z3hgm,[object Object],2025-05-20T14:45:20.000Z,4,5,19,38,229,76,Moonshot (Win),0.2,21.400000000000002
5nhHMA9Xm5RnxZkTGdyEN9Aumu7m9Bnew3fJj5DpJGPx9cHszBJHPKDNs4cuHer5gvPvJ3itPZRCwi7ADNa432Vs,[object Object],2025-05-20T14:45:20.000Z,87,6,25,55,47,174,Partial Exit (Win),0.05,21.450000000000003
3zKQBhtrxPkCR3SrYNA5BDaTqWtuvDcjZKTVGcmVt8qt6bYT5EB2gUo5Z9UUHsAZV9QeQawrrE3aVBDpu5ZE5gcm,[object Object],2025-05-20T14:45:20.000Z,80,3,25,67,32,142,Skipped,0,21.450000000000003
4Vue297wDaedhAw8xNpHC81cdtwXgEc7xBabDwGYf9ibmRigxZeWbaLLUXpzhaA8MfkfWBMmi99CktQ7Mw3qAckw,[object Object],2025-05-20T14:45:20.000Z,37,3,21,20,187,286,Skipped,0,21.450000000000003
4z3T34fvgPbGXU97ovaN1YyPBbH7BEGt646vnNtDBmP6xDG2eoAmD7oPb2u2xh7HD1JPhAw5XrnQ33hjzB611LdU,[object Object],2025-05-20T14:45:20.000Z,19,3,14,46,370,186,Skipped,0,21.450000000000003
57imHLwoeWsopN151Jbbvaf8JD1tMwdFN2chnNaemVyaenhGrGyo1Bv7Svh7Z5WarM46Uq4QHwBqJL1gEX7mYMNd,[object Object],2025-05-20T14:45:20.000Z,51,2,26,79,345,83,Skipped,0,21.450000000000003
2Wd9HeH1bLtbzc9NCSDhnmKGjjLmQVByMcmAeiuRPyKK3KzKADY8nuwnht3DGqSxjSxZQFvGiHyF24q6SuH3VSLt,[object Object],2025-05-20T14:45:20.000Z,60,3,19,67,461,2,Skipped,0,21.450000000000003
2qdCyBKz2LRkbW8Y9ojsLveBi9GcaAwd6vMaBYkZ4CXNJVtCfvMezVfqLpD9dZkBzgZJUv64xz8QCPSKv7jyH33F,[object Object],2025-05-20T14:45:20.000Z,74,1,7,90,32,26,Skipped,0,21.450000000000003
562Ef1BfBwewr6sTwLRYA5Am1xb1Sjz7k4p4GwMS9Jbba4xbYkobkoRJzR2Y91kkBzUNSVsVmrvKxnniTUNjvMG8,[object Object],2025-05-20T14:45:20.000Z,70,3,1,12,49,226,Skipped,0,21.450000000000003
2wLWWiJct2Rqs2KY9pfbe7zjb6jYZqewYGzkT7RdRUafiGfoRxDjUpojbamE13L9X2UjSq9LK6xcRFddNngPbJkR,[object Object],2025-05-20T14:45:20.000Z,11,1,17,95,483,77,Skipped,0,21.450000000000003
4BvfPFMHZTur7wm451w7tu3JGyeurbiw5V7R4hMYEntPcXkpDHXsqDwLpSkPYkTZMmn6eLAUHEMSZHpsvbLyMiDE,[object Object],2025-05-20T14:45:20.000Z,8,3,17,38,396,275,Skipped,0,21.450000000000003
2XTXZdGdS9QhPRtrFxAu3iFEGHP9p636t98D7FbsKLTRQMm13R5Zhbsu88S9frZwUCeZx7Ash7HB2umYBz7LsCVh,[object Object],2025-05-20T14:45:20.000Z,66,5,24,60,2,134,Partial Exit (Win),0.05,21.500000000000004
2ZTYNTiFeRrxn1Xay3NZUh3DmiyRTujrr77pQFLBPudTWPXiNDVQtT7rWLersmDMmQj8a9xUT2qjSrTkMqsu3VKt,[object Object],2025-05-20T14:45:20.000Z,55,6,16,98,246,151,Moonshot (Win),0.2,21.700000000000003
2De4botfy3Sx15DK9E7yDGRzKxySKR8K7QnqYvU7r949DzqhNvgqXiFAZXVDiedSEYeNee1mRvgjpFm6RKTfUUDn,[object Object],2025-05-20T14:45:20.000Z,88,0,7,94,359,68,Skipped,0,21.700000000000003
6Z4dSaxgoG8EryD1ymCLj1BSWj8AsEeUDDqwQJ8DCggDjMgijhb6pbPQcfsqqPhQogQ3vqwg18kBemLmprQVPDA,[object Object],2025-05-20T14:45:20.000Z,31,3,1,41,410,58,Skipped,0,21.700000000000003
ozCrZZi7AnH3qbVX9sZg9U1LSaAgKWqHpuGGUcFGbVR2kF4xazghdi7efyD9PGaMXND4EXHsF3FvzxMX675tkk8,[object Object],2025-05-20T14:45:20.000Z,95,5,21,72,427,120,Moonshot (Win),0.2,21.900000000000002
3EzvZXfGEcnLyVCj9ibhopcrdJbFfTkAV8c1dNbEka9GCPKWHwHgqL8Th8qLt3VP5ETEVAbzq9jR9xRBApjpwz5y,[object Object],2025-05-20T14:45:20.000Z,68,2,14,42,312,272,Skipped,0,21.900000000000002
4XYJTqmeXaZgvEXn6prp1e6MXJvkcdX5XMa5eXTCbiXttbxiXQgM9b4P3r982cLr8CgdXJkfDNDFsxLbTKFiXhqF,[object Object],2025-05-20T14:45:20.000Z,52,1,5,81,488,56,Skipped,0,21.900000000000002
3xsULG3ToEbiPNDtRSspjwhHerjAZTDYcFqaxFhT8Za4Cm1ZJcAbLDnqSr1eGCdzUYSZMc9mzf8PVxHVhSMPdA9v,[object Object],2025-05-20T14:45:20.000Z,23,4,29,61,455,143,Skipped,0,21.900000000000002
wbB6TtZetVQisssZ3jqSSRhUGV4gT1DzpPyiP5JvxL98NVumwPMfSsrsexz4WXC71AfiupQ93qnRAVpCSRG957d,[object Object],2025-05-20T14:45:20.000Z,89,0,27,4,309,150,Skipped,0,21.900000000000002
YhznBDoLESXpGwPgp5dVU6hZbqv15F5heWVhmYFnX4AT41X4MUPaQ4pow8K9ADDLpB7neNUeqMVM7jimWTmU8xP,[object Object],2025-05-20T14:45:20.000Z,86,3,20,37,466,47,Skipped,0,21.900000000000002
3CVYsMMzLcxQozLih5MdvEyCvkZnGbhTDjMxoDqrpot78XTGpXSbztucU22gHcTyfsFsZusxU8UPPb4cpSS1TGsn,[object Object],2025-05-20T14:45:20.000Z,58,0,0,56,123,84,Skipped,0,21.900000000000002
3DPou7dvenfcikAX4emSRrxEfQY81yqz9dvDcFed24aj4MQgsB7yJTgrFEKCYVPp8Y7GuTepJ1qANee7pjugia18,[object Object],2025-05-20T14:45:20.000Z,61,8,25,92,139,119,Partial Exit (Win),0.05,21.950000000000003
3pNyyEDZ1cPNaL3Lp2Uc4CqoEqBJMCrcHG6R9SESLSuz54vNqhzvxW275LPz8okCN6KJdLBevgAfaGfWGGTcrAia,[object Object],2025-05-20T14:45:20.000Z,79,7,8,78,111,116,Partial Exit (Win),0.05,22.000000000000004
2ypzhJxCzrynv98LoFQZXBqA2TakBYnX8QYX5wdrmJyRabVFuevMEqQXWCDz14NrhqgsJXdAFBdZ1PNoyhRHh8bK,[object Object],2025-05-20T14:45:20.000Z,6,2,25,34,302,3,Skipped,0,22.000000000000004
3pzLhMEaessuDVT74eajMskMrb3bub4rYT6vLK2AbhmjYs2ZCjmCPgPvgxAj1sQU9V5bmyuGViHpMKi9srkqkw3e,[object Object],2025-05-20T14:45:20.000Z,97,6,13,73,457,107,Moonshot (Win),0.2,22.200000000000003
2NxRqmci6RkqsqrTS1sZtgegMv8jj9jHrLP2RNDRWVTKNB4LVt1nAfEdKnBmMKEnVabJSBePJY8BrTq6KmCv4wST,[object Object],2025-05-20T14:45:20.000Z,11,8,18,84,84,125,Partial Exit (Win),0.05,22.250000000000004
4iKh4Y3iVK5wR7p1rb7DXbpYvZ6NbVwk1ydsEU95ie61Qb1Eu3TDk5La63j7XfZynL6eaygFg66JXXHyc4APjuuW,[object Object],2025-05-20T14:45:20.000Z,2,1,23,6,301,219,Skipped,0,22.250000000000004
3acpQCn8bNSHR8NkwvA6ixLCP4RaH3wSLbrKRP4uewttNiGxNV378uMib6wahSm8zkGLTfcKMKwPHDU2tvPkJHko,[object Object],2025-05-20T14:45:20.000Z,22,0,21,18,220,204,Skipped,0,22.250000000000004
5rZQ25NUCpNiFDFXhk34KTyjUzCQnTF6M2n5nCvXvP3vbSWBVYxK6qwhLWiwWK7LCUv1hZmQN1PgKiDFMvwWydnx,[object Object],2025-05-20T14:45:20.000Z,34,8,18,41,149,211,Partial Exit (Win),0.05,22.300000000000004
5YRZzzvxckUzG7t139vMNJKZPU66xr7vRHNzLqHRQjvwcmtRQeP2wqdx7eQiA27smKcFPFGbGqF7UkFvK4sGfrrj,[object Object],2025-05-20T14:45:20.000Z,64,9,20,64,353,96,Moonshot (Win),0.2,22.500000000000004
3tGcUbt9BSfSL9pAZXsfjLKQAeVcseQRS7uHnELs6Sv4k8KxsNXD9spiMtLoXxwz6MQa8uyzEgdoHPYP4D41rLBL,[object Object],2025-05-20T14:45:20.000Z,79,9,17,17,244,14,Partial Exit (Win),0.05,22.550000000000004
4piDmP5gB92H2B3sKCBQ7ogVy9fmarYNf9EZiG3oMS1NHYuSu6ZUArLoziSxPnb5BGKDsooba1mvEKLVvWEKvacp,[object Object],2025-05-20T14:45:20.000Z,46,3,0,3,493,270,Skipped,0,22.550000000000004
5tbQ7XuCCxMx3x4PUgcQQNqiirJ9Pc7whFk8UWsL6PUSfNxMr4QMm4eKktMVt9mkSHsVb5Tx1fEqsS7uxHMPWRbJ,[object Object],2025-05-20T14:45:20.000Z,89,5,2,51,343,147,Moonshot (Win),0.2,22.750000000000004
33WjnzaSm2vknrS5EaKcmu57xtnVcHjADLuxvTteT2wsyfEFmtcQW6Uo4Uw28rGbhvSwDncbERpz6f3wCDE4uGm3,[object Object],2025-05-20T14:45:20.000Z,55,7,12,72,144,52,Partial Exit (Win),0.05,22.800000000000004
4nXmNvttmg2MkUJMM7fMe24DowyS9vdRrV5WAJcmHP1NRPGHz39MYmdnjBLyZ6JNkfjvYLzQWqcu4m1CLuhKD1oY,[object Object],2025-05-20T14:45:20.000Z,72,3,27,35,101,299,Skipped,0,22.800000000000004
4Eoa4ZcxsAEsnXi359qLr1GV4UiTnHCc5HN4qJDVRn4mi9p4C9qJNMUrQRoPQ9E8ZayPjZa5TRTXar3bL6m3PqsV,[object Object],2025-05-20T14:45:20.000Z,64,3,25,68,99,172,Skipped,0,22.800000000000004
5JkpXDeiiwMPA2biWxDPoN5hweRkPnBJ4imJczz331DLvpJfA5XCX9vKVRjXgXS7WovLSg7AdB4fPQJrotnewJcM,[object Object],2025-05-20T14:45:20.000Z,10,0,23,89,350,125,Skipped,0,22.800000000000004
gBeN789HxNL4MpSqgJH1Tc3RbFgXXBySL6ELtXZFS35f3egnQmneC8NS4atx1qna7h6EEEJWNPRhrgGhvGFzoEw,[object Object],2025-05-20T14:45:20.000Z,27,7,6,43,325,225,Moonshot (Win),0.2,23.000000000000004
zjGRPFBFfvbXid87WPoheyBBZGobP4nofbV3TK9cE9KRe4Y4EnaXpzZMFowWo9QA4EUStr8ZUZG5cu92MSopi9S,[object Object],2025-05-20T14:45:20.000Z,55,4,15,88,302,175,Skipped,0,23.000000000000004
2vcCT1xrsfJbrEy5TT3juKCVBo1dwURUYFVn6RL2fFkco41vBY5RFAjJQm1tCkbaCLG9FWQxoDGZm69Px8w935S2,[object Object],2025-05-20T14:45:20.000Z,44,4,22,65,100,82,Skipped,0,23.000000000000004
2R5L4SxfRMTfcXuorfCu4v3eWMGuw8FLUg2ExH36FSDWkSD8eHukAtUTixtZtysqEhDBnsMSCcXzF6RLMV9gtZzy,[object Object],2025-05-20T14:45:20.000Z,79,8,6,15,137,137,Partial Exit (Win),0.05,23.050000000000004
xFYULXzFr4z7jN4MqJcaNBZHc2KYN8UNHM3NKfUYiFHaF64o1jLueT6LGZXqADVixqhPLr4bjw8z6PVKvkjK7W8,[object Object],2025-05-20T14:45:20.000Z,26,6,20,59,283,168,Moonshot (Win),0.2,23.250000000000004
43fW3xVgyMyeCg1wtzmBa8SUnSBxHsvQD3gzgRbfqNnvHeoz2iu8McgQ7nK7F2BzYPvgXSMtDqpsm9uxcdK7Gcar,[object Object],2025-05-20T14:45:20.000Z,19,8,0,97,58,80,Partial Exit (Win),0.05,23.300000000000004
63z834N1JoVJEdZQhp3sFNiMKdqwp2cwZHcfVxbruWrFLSsyDrU2FKRz2GsAEVvzagNg83zamedzyyjLZfCGk47w,[object Object],2025-05-20T14:45:19.000Z,68,5,10,93,174,249,Partial Exit (Win),0.05,23.350000000000005
5Z1avgECuYtbGr3maWNBTX3y5NmGQ129op7rvbAxr2vc7Mn8MM8SvotVmbRY4Yc6FCFSS5T18MkFCjHGanbsJJuH,[object Object],2025-05-20T14:45:19.000Z,14,6,10,11,331,16,Partial Exit (Win),0.05,23.400000000000006
61vc892rMzcDTRdEupMXFqAWXAxZES34QBnhZjqrbShLou2Cpfd5JWrJDq8P7woYxsExku8fpeo2uJ3rEcZdqF5n,[object Object],2025-05-20T14:45:19.000Z,38,7,21,11,418,158,Moonshot (Win),0.2,23.600000000000005
2ockn1ZcEdZZSpK2dYjBxNXRYkYmrK8LzTbW1mnL2RjFY12mi95NvHVViiC3q7EPo8ZGUkXsxMJQDsZjJzf4RbSn,[object Object],2025-05-20T14:45:19.000Z,82,1,0,24,12,5,Skipped,0,23.600000000000005
zCzmskKZe6uhgau2qhGoxLo53RFm4DGx7LMa1YLDf5DbqWWpX46vLWDcf8zkYqQUDP4k1q32t55PLqHAhWEb3qc,[object Object],2025-05-20T14:45:19.000Z,46,6,25,84,409,36,Partial Exit (Win),0.05,23.650000000000006
3chrEvLoZsmf2tGk7jP1R2YS48oh6GKjHYCeea2RLSyTmWtAE9d4GRCVC3dQ58KovToGVcYBVgNgAMxwFTVD91qn,[object Object],2025-05-20T14:45:19.000Z,6,1,5,59,151,127,Skipped,0,23.650000000000006
